ID_estudiante,ID_IE,Seccion,sexo,ise,Distrito,M500_L,M500_CN,M500_M,grupo_M,riesgo_matematica
2022223088533500201,1295,B,Hombre,1.12979124709282,SAN MARTIN DE PORRES,560.532,605.587,524.46,En inicio,1
2022223088533500202,1295,B,Mujer,1.51937261486885,SAN MARTIN DE PORRES,561.887,417.582,492.494,Previo al Inicio,1
2022223088533500203,1295,B,Mujer,0.543064911911199,SAN MARTIN DE PORRES,628.471,452.816,623.316,En proceso,0
2022223088533500204,1295,B,Hombre,0.496849716456178,SAN MARTIN DE PORRES,644.177,588.612,660.55,Satisfactorio,0
2022223088533500205,1295,B,Hombre,0.531666678272116,SAN MARTIN DE PORRES,654.956,529.33,634.357,En proceso,0
2022223088533500206,1295,B,Mujer,0.641092732577184,SAN MARTIN DE PORRES,583.507,543.861,610.544,En proceso,0
2022223088533500207,1295,B,Mujer,1.34783008799559,SAN MARTIN DE PORRES,657.789,584.626,655.715,Satisfactorio,0
2022223088533500208,1295,B,Hombre,1.64793970861544,SAN MARTIN DE PORRES,584.8,604.558,623.316,En proceso,0
2022223088533500209,1295,B,Hombre,1.1862964074102,SAN MARTIN DE PORRES,571.865,494.61,531.82,En inicio,1
2022223088533500210,1295,B,Hombre,0.915010250429339,SAN MARTIN DE PORRES,540.883,421.568,527.13,En inicio,1
2022223088533500211,1295,B,Hombre,0.906550149829963,SAN MARTIN DE PORRES,568.108,529.33,610.544,En proceso,0
2022223088533500212,1295,B,Mujer,0.770048095824836,SAN MARTIN DE PORRES,637.155,653.681,580.743,En inicio,1
2022223088533500213,1295,B,Hombre,1.03422164052599,SAN MARTIN DE PORRES,654.648,584.626,567.25,En inicio,1
2022223088533500214,1295,B,Mujer,1.57134347654344,SAN MARTIN DE PORRES,625.699,582.054,522.656,En inicio,1
2022223088533500215,1295,B,Hombre,0.400317664699923,SAN MARTIN DE PORRES,582.152,583.597,531.387,En inicio,1
2022223088533500216,1295,B,Hombre,1.13417714457949,SAN MARTIN DE PORRES,680.333,759.257,662.498,Satisfactorio,0
2022223088533500217,1295,B,Hombre,0.912755525254359,SAN MARTIN DE PORRES,719.815,670.398,684.795,Satisfactorio,0
2022223088533500218,1295,B,Hombre,1.36827707134872,SAN MARTIN DE PORRES,675.467,523.801,686.599,Satisfactorio,0
2022223088533500219,1295,B,Hombre,1.06810830637247,SAN MARTIN DE PORRES,678.116, ,633.563,En proceso,0
2022223088533500220,1295,B,Mujer,0.765237080373748,SAN MARTIN DE PORRES,611.902,519.043,587.021,En inicio,1
2022223088533500221,1295,B,Hombre, ,SAN MARTIN DE PORRES,575.068,578.453,547.19,En inicio,1
2022223124855800101,1794,A,Hombre,0.631192161797222,SAN MARTIN DE PORRES,625.576,539.489,662.498,Satisfactorio,0
2022223124855800102,1794,A,Mujer,1.06382786796516,SAN MARTIN DE PORRES,747.101,623.718,643.088,En proceso,0
2022223124855800103,1794,A,Hombre,0.502388700883127,SAN MARTIN DE PORRES,591.637,588.612,634.14,En proceso,0
2022223124855800104,1794,A,Hombre,0.499956934863945,SAN MARTIN DE PORRES,678.116,595.556,646.479,En proceso,0
2022223124855800105,1794,A,Mujer,1.25790160463843,SAN MARTIN DE PORRES,514.952, ,438.881,Previo al Inicio,1
2022223124855800106,1794,A,Hombre,1.35465706697325,SAN MARTIN DE PORRES,560.532,468.248,560.395,En inicio,1
2022223124855800107,1794,A,Hombre,0.379203315899996,SAN MARTIN DE PORRES,596.133,604.558,631.326,En proceso,0
2022223124855800108,1794,A,Mujer,0.7770587176553,SAN MARTIN DE PORRES,551.539,494.61,603.329,En proceso,0
2022223124855800109,1794,A,Hombre,0.224004118049395,SAN MARTIN DE PORRES,578.949,588.612,610.111,En proceso,0
2022223124855800110,1794,A,Mujer,1.26666169137812,SAN MARTIN DE PORRES,636.416,486.765,614.441,En proceso,0
2022223124855800111,1794,A,Mujer,0.0363576538422959,SAN MARTIN DE PORRES,625.576,523.801,634.357,En proceso,0
2022223124855800112,1794,A,Hombre,1.428775502938,SAN MARTIN DE PORRES,628.039,650.723,571.651,En inicio,1
2022223124855800113,1794,A,Hombre,1.03651314297362,SAN MARTIN DE PORRES,636.724,628.476,686.599,Satisfactorio,0
2022223124855800114,1794,A,Mujer,0.731487040855689,SAN MARTIN DE PORRES,617.137,431.341,531.82,En inicio,1
2022223124855800115,1794,A,Mujer,0.984808431029043,SAN MARTIN DE PORRES,719.692,545.404,535.717,En inicio,1
2022223124855800116,1794,A,Mujer,0.805652806979178,SAN MARTIN DE PORRES,515.506,486.765,551.231,En inicio,1
2022223124855800117,1794,A,Hombre,0.576212674930501,SAN MARTIN DE PORRES,637.155,585.269,643.088,En proceso,0
2022223124855800118,1794,A,Mujer,1.21931958517344,SAN MARTIN DE PORRES,645.409,703.447,584.784,En inicio,1
2022223124855800119,1794,A,Mujer,1.01730049879314,SAN MARTIN DE PORRES,537.249,458.603,588.897,En inicio,1
2022223124855800120,1794,A,Mujer, ,SAN MARTIN DE PORRES,596.873, ,624.182,En proceso,0
2022223124855800121,1794,A,Mujer,1.00390677409253,SAN MARTIN DE PORRES,607.898,421.568,551.231,En inicio,1
2022223124855800201,1794,B,Hombre,0.949887275472192,SAN MARTIN DE PORRES,483.97,431.341,479.722,Previo al Inicio,1
2022223124855800202,1794,B,Hombre,0.896442874556276,SAN MARTIN DE PORRES,669.8,661.782,620.286,En proceso,0
2022223124855800203,1794,B,Mujer,1.09153760487619,SAN MARTIN DE PORRES,524.746,550.934,541.922,En inicio,1
2022223124855800204,1794,B,Hombre,0.539734582205385,SAN MARTIN DE PORRES,557.883,483.936,599.288,En proceso,0
2022223124855800205,1794,B,Mujer,1.12349731308651,SAN MARTIN DE PORRES,481.322,339.01,491.484,Previo al Inicio,1
2022223124855800206,1794,B,Hombre,0.54855978304315,SAN MARTIN DE PORRES,523.329,410.766,537.304,En inicio,1
2022223124855800207,1794,B,Hombre,0.570173665052933,SAN MARTIN DE PORRES,669.8,452.816,747.933,Satisfactorio,0
2022223124855800208,1794,B,Hombre,0.235840659366395,SAN MARTIN DE PORRES,584.8,661.782,463.487,Previo al Inicio,1
2022223124855800209,1794,B,Hombre,0.691506237508729,SAN MARTIN DE PORRES,634.63,619.089,660.55,Satisfactorio,0
2022223124855800210,1794,B,Mujer,1.26078579335467,SAN MARTIN DE PORRES,582.46,503.868,544.231,En inicio,1
2022223124855800211,1794,B,Hombre,0.717470170363656,SAN MARTIN DE PORRES,607.898,428.769,589.33,En inicio,1
2022223124855800212,1794,B,Hombre,0.690692431354376,SAN MARTIN DE PORRES,529.673,396.235,501.442,Previo al Inicio,1
2022223124855800213,1794,B,Mujer,1.25827312521707,SAN MARTIN DE PORRES,578.025,431.341,541.922,En inicio,1
2022223124855800214,1794,B,Hombre,0.831888058792666,SAN MARTIN DE PORRES,644.177,611.502,740.356,Satisfactorio,0
2022223124855800215,1794,B,Hombre,1.14109159662651,SAN MARTIN DE PORRES,540.883,443.686,461.683,Previo al Inicio,1
2022223124855800216,1794,B,Mujer,1.3606973037643,SAN MARTIN DE PORRES,599.521,503.868,515.585,Previo al Inicio,1
2022223124855800217,1794,B,Mujer,1.33823140925807,SAN MARTIN DE PORRES,542.485,428.769,492.494,Previo al Inicio,1
2022223124855800218,1794,B,Hombre,0.765498986344656,SAN MARTIN DE PORRES,620.586,539.489,658.024,Satisfactorio,0
2022223124855800219,1794,B,Mujer,0.0714914317915645,SAN MARTIN DE PORRES,501.894,600.571,495.02,Previo al Inicio,1
2022223124855800220,1794,B,Hombre,0.356629734412946,SAN MARTIN DE PORRES,575.438,483.808,595.896,En inicio,1
2022223124855800221,1794,B,Hombre, ,SAN MARTIN DE PORRES,583.507,421.439,590.557,En inicio,1
2022223124855800222,1794,B,Mujer,0.85142032381006,SAN MARTIN DE PORRES,575.13,483.936,553.828,En inicio,1
2022223124855800223,1794,B,Hombre,0.205230011054589,SAN MARTIN DE PORRES,628.471,605.587,634.14,En proceso,0
2022223124855800224,1794,B,Mujer,0.869953402457143,SAN MARTIN DE PORRES,617.137,654.067,676.208,Satisfactorio,0
2022223124855800225,1794,B,Mujer,0.315927441198211,SAN MARTIN DE PORRES,547.782,536.017,527.13,En inicio,1
2022223124855800226,1794,B,Mujer,0.85142032381006,SAN MARTIN DE PORRES,607.898,504.126,533.336,En inicio,1
2022223124855800227,1794,B,Hombre,0.853847984476104,SAN MARTIN DE PORRES,588.989,507.984,643.088,En proceso,0
2022223124855800228,1794,B,Mujer,1.18255854979132,SAN MARTIN DE PORRES,675.467,606.873,634.14,En proceso,0
2022223124855800229,1794,B,Mujer,0.778377793228787,SAN MARTIN DE PORRES,678.116,584.626,621.44,En proceso,0
2022223124855800230,1794,B,Hombre,1.30798140409961,SAN MARTIN DE PORRES,561.579,478.793,604.988,En proceso,0
2022223130891500101,1860,A,Mujer,0.467497222467227,SAN MARTIN DE PORRES,654.956,627.448,578.29,En inicio,1
2022223130891500102,1860,A,Hombre,-0.137458814280923,SAN MARTIN DE PORRES,625.576,498.853,579.444,En inicio,1
2022223130891500103,1860,A,Mujer,0.361392161563824,SAN MARTIN DE PORRES,657.789,494.61,527.779,En inicio,1
2022223130891500104,1860,A,Hombre,1.12957275848151,SAN MARTIN DE PORRES,636.724,722.222,634.14,En proceso,0
2022223130891500105,1860,A,Hombre,1.22246382461173,SAN MARTIN DE PORRES,617.137,507.984,676.208,Satisfactorio,0
2022223130891500106,1860,A,Hombre,0.689011973310908,SAN MARTIN DE PORRES,768.105,739.582,758.612,Satisfactorio,0
2022223130891500107,1860,A,Mujer,1.29968218066864,SAN MARTIN DE PORRES,635,584.626,634.357,En proceso,0
2022223130891500108,1860,A,Hombre,1.43920580012939,SAN MARTIN DE PORRES,588.989,417.582,590.124,En inicio,1
2022223130891500109,1860,A,Hombre,1.66481095789996,SAN MARTIN DE PORRES,645.409,578.453,671.59,Satisfactorio,0
2022223130891500110,1860,A,Hombre,1.51580203220139,SAN MARTIN DE PORRES,625.699,463.361,578.867,En inicio,1
2022223130891500111,1860,A,Mujer,1.42233455084488,SAN MARTIN DE PORRES,619.724,550.934,614.441,En proceso,0
2022223130891500112,1860,A,Hombre,1.14686732101639,SAN MARTIN DE PORRES,694.931,739.582,723.111,Satisfactorio,0
2022223130891500113,1860,A,Mujer,0.726447387745591,SAN MARTIN DE PORRES,561.887,487.408,510.317,Previo al Inicio,1
2022223130891500114,1860,A,Mujer,0.441823124245699,SAN MARTIN DE PORRES,591.637,458.603,453.601,Previo al Inicio,1
2022223130891500115,1860,A,Hombre,0.624728853388729,SAN MARTIN DE PORRES,578.949,557.107,621.44,En proceso,0
2022223130891500116,1860,A,Hombre,1.39129798603246,SAN MARTIN DE PORRES,611.902,611.502,624.182,En proceso,0
2022223130891500117,1860,A,Mujer,1.49477691098856,SAN MARTIN DE PORRES,530.597,443.686,515.585,Previo al Inicio,1
2022223130891500118,1860,A,Hombre,1.53483588173553,SAN MARTIN DE PORRES,619.478,679.528,631.326,En proceso,0
2022223130891500119,1860,A,Hombre,1.64856183260035,SAN MARTIN DE PORRES,598.597,525.601,516.811,Previo al Inicio,1
2022223130891500120,1860,A,Hombre,0.360017848604992,SAN MARTIN DE PORRES,593.547,628.476,610.111,En proceso,0
2022223130891500121,1860,A,Hombre,1.34992185721831,SAN MARTIN DE PORRES,627.916,494.61,595.896,En inicio,1
2022223130891500122,1860,A,Mujer,1.42098939260448,SAN MARTIN DE PORRES,575.746,421.568,440.901,Previo al Inicio,1
2022223130891500123,1860,A,Mujer,1.33795838939064,SAN MARTIN DE PORRES,568.478,421.439,553.828,En inicio,1
2022223130891500124,1860,A,Hombre, ,SAN MARTIN DE PORRES,578.825,422.725,445.736,Previo al Inicio,1
2022223148297500101,2272,A,Mujer,1.44617406280936,SAN MARTIN DE PORRES,719.692,675.799,587.021,En inicio,1
2022223148297500102,2272,A,Mujer,1.00134425092287,SAN MARTIN DE PORRES,655.818,604.558,634.357,En proceso,0
2022223148297500103,2272,A,Mujer,1.49893078291687,SAN MARTIN DE PORRES,637.155,452.816,609.823,En proceso,0
2022223148297500104,2272,A,Hombre,1.33056076529524,SAN MARTIN DE PORRES,765.272,759.257,782.785,Satisfactorio,0
2022223148297500105,2272,A,Mujer,1.20887845707855,SAN MARTIN DE PORRES,729.424,643.908,693.887,Satisfactorio,0
2022223148297500106,2272,A,Mujer,1.57343524576616,SAN MARTIN DE PORRES,636.416,629.634,624.182,En proceso,0
2022223148297500107,2272,A,Hombre,0.146496231527349,SAN MARTIN DE PORRES,575.746,525.601,579.444,En inicio,1
2022223148297500108,2272,A,Hombre,1.21154584528166,SAN MARTIN DE PORRES,683.536,713.606,684.795,Satisfactorio,0
2022223148297500109,2272,A,Mujer,1.05714224821508,SAN MARTIN DE PORRES,605.681,515.313,613.07,En proceso,0
2022223148297500110,2272,A,Hombre,0.836928024980209,SAN MARTIN DE PORRES,609.007,545.404,599.288,En proceso,0
2022223148297500111,2272,A,Hombre,1.69883445284635,SAN MARTIN DE PORRES,611.902,507.984,668.776,Satisfactorio,0
2022223148297500112,2272,A,Mujer,1.45384470677218,SAN MARTIN DE PORRES,761.268,707.819,662.498,Satisfactorio,0
2022223148297500113,2272,A,Hombre,1.40503998830999,SAN MARTIN DE PORRES,669.8,770.445,781.919,Satisfactorio,0
2022223148297500114,2272,A,Hombre,1.35217658239329,SAN MARTIN DE PORRES,591.637, ,634.14,En proceso,0
2022223148297500115,2272,A,Hombre,1.54522041890598,SAN MARTIN DE PORRES,601.184,673.999,660.55,Satisfactorio,0
2022223148297500116,2272,A,Mujer,1.66481095789996,SAN MARTIN DE PORRES,676.453,588.612,624.182,En proceso,0
2022223148297500117,2272,A,Mujer,1.66481095789996,SAN MARTIN DE PORRES,655.818,595.556,634.357,En proceso,0
2022223148297500118,2272,A,Mujer,-0.00231122351450063,SAN MARTIN DE PORRES,603.586,483.936,571.651,En inicio,1
2022223148297500119,2272,A,Mujer,0.773478933497666,SAN MARTIN DE PORRES,645.409,564.565,623.316,En proceso,0
2022223148297500120,2272,A,Hombre,1.39720182161222,SAN MARTIN DE PORRES,625.699,560.321,578.867,En inicio,1
2022223148297500121,2272,A,Hombre,1.51287864452481,SAN MARTIN DE PORRES,596.873,409.223,569.631,En inicio,1
2022223148297500122,2272,A,Mujer,1.14686732101639,SAN MARTIN DE PORRES,761.268,759.257,679.239,Satisfactorio,0
2022223148297500123,2272,A,Hombre,1.36596148804896,SAN MARTIN DE PORRES,622.188,507.984,570.425,En inicio,1
2022223148297500124,2272,A,Hombre,1.42233455084488,SAN MARTIN DE PORRES,605.681,606.873,645.613,En proceso,0
2022223148297500125,2272,A,Hombre,0.509011650000283,SAN MARTIN DE PORRES,609.007,525.601,660.55,Satisfactorio,0
2022223148297500126,2272,A,Mujer,1.15282523613924,SAN MARTIN DE PORRES,636.416,628.476,552.674,En inicio,1
2022223148297500127,2272,A,Hombre,0.963412448475692,SAN MARTIN DE PORRES,591.452,557.107,622.09,En proceso,0
2022223148297500128,2272,A,Mujer,1.58343872991473,SAN MARTIN DE PORRES,792.127,804.394,722.678,Satisfactorio,0
2022223148297500129,2272,A,Hombre,1.66481095789996,SAN MARTIN DE PORRES,737.862,699.332,782.785,Satisfactorio,0
2022223148297500130,2272,A,Mujer,1.0202556317706999,SAN MARTIN DE PORRES,609.007,443.558,588.897,En inicio,1
2022223148297500131,2272,A,Hombre,1.34053900960929,SAN MARTIN DE PORRES,703.061,770.445,733.934,Satisfactorio,0
2022223148297500132,2272,A,Hombre,1.34900685580406,SAN MARTIN DE PORRES,635,478.793,579.444,En inicio,1
2022223148297500133,2272,A,Hombre,1.66481095789996,SAN MARTIN DE PORRES,637.155,515.313,669.497,Satisfactorio,0
2022223148297500134,2272,A,Mujer,1.64793970861544,SAN MARTIN DE PORRES,628.471,661.782,575.909,En inicio,1
2022223148297500135,2272,A,Hombre,1.14875089718286,SAN MARTIN DE PORRES,802.721,731.609,774.703,Satisfactorio,0
2022223148297500136,2272,A,Hombre,1.07345489891316,SAN MARTIN DE PORRES,645.409,523.801,614.441,En proceso,0
2022223148297500137,2272,A,Mujer,1.07345489891316,SAN MARTIN DE PORRES,523.083,339.01,497.834,Previo al Inicio,1
2022223148297500138,2272,A,Mujer,1.18069498130828,SAN MARTIN DE PORRES,657.789,628.476,562.704,En inicio,1
2022223148297500139,2272,A,Mujer,-0.425556871827875,SAN MARTIN DE PORRES,645.409,623.718,558.735,En inicio,1
2022223148297500140,2272,A,Mujer,1.39202102028794,SAN MARTIN DE PORRES,644.177,635.806,693.887,Satisfactorio,0
2022223148297500141,2272,A,Mujer, ,SAN MARTIN DE PORRES,723.018,814.295,656.942,Satisfactorio,0
2022223148297500301,2272,C,Mujer,0.899417630451666,SAN MARTIN DE PORRES,813.623,961.793,758.612,Satisfactorio,0
2022223148297500302,2272,C,Hombre,1.42058406163474,SAN MARTIN DE PORRES,607.898,670.398,634.357,En proceso,0
2022223148297500303,2272,C,Mujer,1.3387900078445,SAN MARTIN DE PORRES,747.101,707.819,781.919,Satisfactorio,0
2022223148297500304,2272,C,Hombre,1.24055559426441,SAN MARTIN DE PORRES,613.01,605.587,658.024,Satisfactorio,0
2022223148297500305,2272,C,Mujer,1.17480164005841,SAN MARTIN DE PORRES,708.851,654.067,646.479,En proceso,0
2022223148297500306,2272,C,Hombre,0.621853158497319,SAN MARTIN DE PORRES,665.242,702.418,656.509,Satisfactorio,0
2022223148297500307,2272,C,Hombre,1.57614913897378,SAN MARTIN DE PORRES,711.992,661.782,662.498,Satisfactorio,0
2022223148297500308,2272,C,Hombre,1.57614913897378,SAN MARTIN DE PORRES,719.815,731.609,722.678,Satisfactorio,0
2022223148297500309,2272,C,Hombre,1.66481095789996,SAN MARTIN DE PORRES,675.467,707.819,686.599,Satisfactorio,0
2022223148297500310,2272,C,Hombre,1.66481095789996,SAN MARTIN DE PORRES,617.137,564.565,660.55,Satisfactorio,0
2022223148297500311,2272,C,Hombre,1.20721442778878,SAN MARTIN DE PORRES,645.409,682.1,604.988,En proceso,0
2022223148297500312,2272,C,Mujer,1.6345609527415,SAN MARTIN DE PORRES,677.315,734.31,615.595,En proceso,0
2022223148297500313,2272,C,Hombre,1.49893078291687,SAN MARTIN DE PORRES,683.536,759.257,643.088,En proceso,0
2022223148297500314,2272,C,Mujer,1.57614913897378,SAN MARTIN DE PORRES,598.597,529.33,593.876,En inicio,1
2022223148297500315,2272,C,Hombre,-0.010681351577474,SAN MARTIN DE PORRES,544.086,463.876,569.126,En inicio,1
2022223148297500316,2272,C,Hombre,1.38834399959482,SAN MARTIN DE PORRES,568.478,506.44,561.116,En inicio,1
2022223148297500317,2272,C,Hombre,1.57614913897378,SAN MARTIN DE PORRES,807.156,654.067,679.239,Satisfactorio,0
2022223148297500318,2272,C,Mujer,1.45902550809646,SAN MARTIN DE PORRES,792.127,702.418,722.678,Satisfactorio,0
2022223148297500319,2272,C,Hombre,1.3097304058644,SAN MARTIN DE PORRES,687.601,588.612,658.024,Satisfactorio,0
2022223148297500320,2272,C,Mujer,0.986846662266934,SAN MARTIN DE PORRES,617.137,550.934,550.22,En inicio,1
2022223148297500321,2272,C,Mujer,0.866338433385994,SAN MARTIN DE PORRES,768.105,776.489,668.776,Satisfactorio,0
2022223148297500322,2272,C,Mujer,1.4222710254464,SAN MARTIN DE PORRES,645.039,650.723,698.866,Satisfactorio,0
2022223148297500323,2272,C,Mujer,1.24956959033189,SAN MARTIN DE PORRES,669.8,628.476,590.124,En inicio,1
2022223148297500324,2272,C,Hombre,1.57614913897378,SAN MARTIN DE PORRES,544.949,494.61,491.051,Previo al Inicio,1
2022223148297500325,2272,C,Hombre,0.396563944269525,SAN MARTIN DE PORRES,692.221,635.806,693.887,Satisfactorio,0
2022223148297500326,2272,C,Hombre,1.3336727319187,SAN MARTIN DE PORRES,768.105,572.924,758.612,Satisfactorio,0
2022223148297500327,2272,C,Hombre,1.3960751284856,SAN MARTIN DE PORRES,807.156,629.634,755.726,Satisfactorio,0
2022223148297500328,2272,C,Hombre,1.17371663229265,SAN MARTIN DE PORRES,596.133,564.565,655.715,Satisfactorio,0
2022223148297500329,2272,C,Hombre,1.36896847565192,SAN MARTIN DE PORRES,591.637,560.321,541.922,En inicio,1
2022223148297500330,2272,C,Mujer,1.64793970861544,SAN MARTIN DE PORRES,634.63,600.571,540.984,En inicio,1
2022223148297500331,2272,C,Mujer,1.15639498640471,SAN MARTIN DE PORRES,676.453,504.126,624.182,En proceso,0
2022223148297500332,2272,C,Hombre,0.932298032084014,SAN MARTIN DE PORRES,694.931,595.556,647.706,En proceso,0
2022223148297500333,2272,C,Hombre,0.863218042197957,SAN MARTIN DE PORRES,647.01,585.269,655.715,Satisfactorio,0
2022223148297500334,2272,C,Mujer,1.137574824592,SAN MARTIN DE PORRES,675.467,650.723,645.613,En proceso,0
2022223148297500335,2272,C,Hombre,0.423138481473893,SAN MARTIN DE PORRES,617.137,560.321,633.563,En proceso,0
2022223148297500336,2272,C,Hombre,1.31561122761961,SAN MARTIN DE PORRES,645.409,702.418,634.357,En proceso,0
2022223148297500337,2272,C,Hombre,1.15067325497008,SAN MARTIN DE PORRES,439.006,399.964,488.886,Previo al Inicio,1
2022223148297500338,2272,C,Hombre,1.33493288268755,SAN MARTIN DE PORRES,575.13,398.55,571.651,En inicio,1
2022223148297500339,2272,C,Mujer, ,SAN MARTIN DE PORRES,660.315,653.681,640.273,En proceso,0
2022223148297500401,2272,D,Mujer,1.66481095789996,SAN MARTIN DE PORRES,665.674,523.801,660.55,Satisfactorio,0
2022223148297500402,2272,D,Mujer,0.973102632026752,SAN MARTIN DE PORRES,636.416,506.44,578.29,En inicio,1
2022223148297500403,2272,D,Hombre,1.81381988359852,SAN MARTIN DE PORRES,761.268,749.998,610.544,En proceso,0
2022223148297500404,2272,D,Mujer,0.30177893416965,SAN MARTIN DE PORRES,657.789,673.999,643.088,En proceso,0
2022223148297500405,2272,D,Mujer,0.587734475850486,SAN MARTIN DE PORRES,628.471,545.404,634.14,En proceso,0
2022223148297500406,2272,D,Hombre,1.66481095789996,SAN MARTIN DE PORRES,557.883,465.29,559.601,En inicio,1
2022223148297500407,2272,D,Mujer,1.21612578779101,SAN MARTIN DE PORRES,740.264,739.582,624.182,En proceso,0
2022223148297500408,2272,D,Hombre,1.07863570023744,SAN MARTIN DE PORRES,654.402,564.565,571.146,En inicio,1
2022223148297500409,2272,D,Hombre,1.37247247878696,SAN MARTIN DE PORRES,683.536,682.1,702.185,Satisfactorio,0
2022223148297500410,2272,D,Hombre,1.42415330020016,SAN MARTIN DE PORRES,591.637,578.453,541.922,En inicio,1
2022223148297500411,2272,D,Hombre,1.1037366493726,SAN MARTIN DE PORRES,634.63,504.126,714.74,Satisfactorio,0
2022223148297500412,2272,D,Mujer,1.42442632006759,SAN MARTIN DE PORRES,665.242,619.089,595.896,En inicio,1
2022223148297500413,2272,D,Mujer,1.07268991125404,SAN MARTIN DE PORRES,607.898,523.801,610.544,En proceso,0
2022223148297500414,2272,D,Mujer,1.66481095789996,SAN MARTIN DE PORRES,622.188, ,646.696,En proceso,0
2022223148297500415,2272,D,Hombre,1.06691808784737,SAN MARTIN DE PORRES,605.681,582.054,634.14,En proceso,0
2022223148297500416,2272,D,Mujer,0.665074916997581,SAN MARTIN DE PORRES,644.177,557.107,578.867,En inicio,1
2022223148297500417,2272,D,Mujer,1.14923516424048,SAN MARTIN DE PORRES,688.895,566.623,697.062,Satisfactorio,0
2022223148297500418,2272,D,Mujer,0.990103390661599,SAN MARTIN DE PORRES,667.46,572.924,599.721,En proceso,0
2022223148297500419,2272,D,Mujer,1.50411158424115,SAN MARTIN DE PORRES,628.039,629.634,643.088,En proceso,0
2022223148297500420,2272,D,Mujer,1.6345609527415,SAN MARTIN DE PORRES,701.398,770.445,686.599,Satisfactorio,0
2022223148297500421,2272,D,Mujer,1.29257723857318,SAN MARTIN DE PORRES,625.699,498.853,599.288,En proceso,0
2022223148297500422,2272,D,Mujer,0.541599123608499,SAN MARTIN DE PORRES,676.453,734.31,604.988,En proceso,0
2022223148297500423,2272,D,Hombre,1.02922773228572,SAN MARTIN DE PORRES,807.156,690.202,755.726,Satisfactorio,0
2022223148297500424,2272,D,Hombre,1.34776656259711,SAN MARTIN DE PORRES,699.674,486.765,722.678,Satisfactorio,0
2022223148297500425,2272,D,Hombre,1.36827707134872,SAN MARTIN DE PORRES,664.626,653.681,749.015,Satisfactorio,0
2022223148297500426,2272,D,Hombre,1.07345489891316,SAN MARTIN DE PORRES,493.948,408.194,450.282,Previo al Inicio,1
2022223148297500427,2272,D,Hombre,1.1222114795084,SAN MARTIN DE PORRES,636.416,682.1,527.13,En inicio,1
2022223148297500428,2272,D,Hombre,1.15563389972879,SAN MARTIN DE PORRES,515.506,452.816,497.834,Previo al Inicio,1
2022223148297500429,2272,D,Mujer,1.45598069730816,SAN MARTIN DE PORRES,699.674,690.202,722.678,Satisfactorio,0
2022223148297500430,2272,D,Hombre,1.03872704770577,SAN MARTIN DE PORRES,687.601,643.908,782.785,Satisfactorio,0
2022223148297500431,2272,D,Mujer,1.03914426931447,SAN MARTIN DE PORRES,578.949,401.25,621.44,En proceso,0
2022223148297500432,2272,D,Mujer,0.917482335513321,SAN MARTIN DE PORRES,604.264,525.601,450.715,Previo al Inicio,1
2022223148297500433,2272,D,Mujer,0.974898346761547,SAN MARTIN DE PORRES,635,654.067,723.111,Satisfactorio,0
2022223148297500434,2272,D,Mujer,0.993650902004396,SAN MARTIN DE PORRES,496.905,409.223,510.317,Previo al Inicio,1
2022223148297500435,2272,D,Hombre,1.08360634587324,SAN MARTIN DE PORRES,654.648,804.394,603.329,En proceso,0
2022223148297500436,2272,D,Hombre,1.61972488175526,SAN MARTIN DE PORRES,644.177,619.089,660.55,Satisfactorio,0
2022223148297500437,2272,D,Hombre,0.955716166718558,SAN MARTIN DE PORRES,676.453,653.681,645.036,En proceso,0
2022223148799000101,2274,A,Mujer,0.405557049199593,SAN MARTIN DE PORRES,558.13,417.582,533.552,En inicio,1
2022223148799000102,2274,A,Mujer,0.954918213722473,SAN MARTIN DE PORRES,678.116,623.718,740.356,Satisfactorio,0
2022223148799000103,2274,A,Hombre,0.829732722930738,SAN MARTIN DE PORRES,619.724,611.502,656.509,Satisfactorio,0
2022223148799000104,2274,A,Hombre,0.608499338334626,SAN MARTIN DE PORRES,694.931,699.332,755.726,Satisfactorio,0
2022223148799000105,2274,A,Mujer,0.595206560809805,SAN MARTIN DE PORRES,588.989,543.861,609.823,En proceso,0
2022223148799000106,2274,A,Hombre,1.04197834697597,SAN MARTIN DE PORRES,654.648,584.626,645.613,En proceso,0
2022223148799000107,2274,A,Mujer,1.33823140925807,SAN MARTIN DE PORRES,678.116,582.054,646.479,En proceso,0
2022223148799000108,2274,A,Mujer,1.24956959033189,SAN MARTIN DE PORRES,619.724,578.453,595.896,En inicio,1
2022223148799000109,2274,A,Hombre,1.06401917612791,SAN MARTIN DE PORRES,667.46,635.806,723.111,Satisfactorio,0
2022223148799000110,2274,A,Mujer,0.513129679020682,SAN MARTIN DE PORRES,792.127,670.398,747.933,Satisfactorio,0
2022223148799000111,2274,A,Hombre,1.34992185721831,SAN MARTIN DE PORRES,664.626,585.269,782.785,Satisfactorio,0
2022223148799000112,2274,A,Mujer,0.663199170121664,SAN MARTIN DE PORRES,634.63,605.587,621.44,En proceso,0
2022223148799000113,2274,A,Hombre,1.06676314813207,SAN MARTIN DE PORRES,589.604,478.793,604.988,En proceso,0
2022223148799000114,2274,A,Mujer,0.850438411973262,SAN MARTIN DE PORRES,607.898,409.223,579.444,En inicio,1
2022223148799000115,2274,A,Hombre,1.20184666900011,SAN MARTIN DE PORRES,669.8,661.782,781.919,Satisfactorio,0
